2023-05-18 11:14:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:14:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:14:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f9a2107e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:14:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:15:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:15:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:15:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:15:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:15:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:15:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:15:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:15:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:15:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:15:13 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fce1cf82260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:15:13 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:16:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:16:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:16:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:16:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:16:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:16:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:16:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:16:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:16:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:16:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fe32b27e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:16:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:17:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:17:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:17:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:17:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:17:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:17:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:17:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:17:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:17:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:17:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f6052d86260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:17:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:18:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:18:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:18:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:18:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:18:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:18:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:18:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:18:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:18:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:18:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fe404d82260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:18:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:19:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:19:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:19:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:19:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:19:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:19:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:19:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:19:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:19:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:19:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f037f47e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:19:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:20:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:20:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:20:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:20:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:20:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:20:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:20:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:20:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:20:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:20:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f3f2e782260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:20:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:21:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:21:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:21:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:21:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:21:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:21:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:21:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:21:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:21:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:21:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f434e586260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:21:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:22:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:22:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:22:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:22:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:22:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:22:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:22:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:22:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:22:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:22:13 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fc68467e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:22:13 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:23:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:23:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:23:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:23:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:23:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:23:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:23:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:23:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:23:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:23:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fbe73082260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:23:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:24:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:24:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:24:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:24:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:24:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:24:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:24:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:24:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:24:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:24:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f3fdd182260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:24:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:25:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:25:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:25:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:25:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:25:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:25:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:25:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:25:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:25:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:25:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f5bdb572260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:25:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:26:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:26:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:26:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:26:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:26:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:26:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:26:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:26:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:26:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:26:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f2ed947e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:26:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:27:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:27:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:27:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:27:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:27:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:27:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:27:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:27:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:27:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:27:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f5453d82260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:27:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:28:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:28:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:28:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:28:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:28:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:28:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:28:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:28:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:28:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:28:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f4915c82260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:28:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:29:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:29:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:29:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:29:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:29:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:29:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:29:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:29:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:29:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:29:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f321c67e260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:29:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:30:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:30:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:30:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:30:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:30:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:30:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:30:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:30:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:30:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:30:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f69b0386260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:30:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:31:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:31:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:31:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:31:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:31:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:31:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:31:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:31:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:31:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:31:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fb8e3b82260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:31:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:32:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:32:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:32:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:32:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:32:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:32:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:32:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:32:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:32:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:32:13 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fc1ae572260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:32:13 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:33:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:33:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:33:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:33:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:33:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:33:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:33:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:33:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:33:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:33:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f48d6882260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:33:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:34:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:34:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:34:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:34:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:34:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:34:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:34:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:34:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:34:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:34:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fa70c982260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:34:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:35:02 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:35:02 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:35:02 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:35:02 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:35:02 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:35:02 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:35:02 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:35:02 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:35:02 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:35:11 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f5c52e72260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:35:11 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:36:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:36:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:36:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:36:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:36:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
2023-05-18 11:36:01 | [INFO] | (dbMysql.py).|get_last_workshift(42) | Date of the last closed cash shift - 317
2023-05-18 11:36:01 | [INFO] | (dbMysql.py).|get_last_workshift(65) | Getting data on the last closed cash shifts
2023-05-18 11:36:01 | [INFO] | (main.py).|main(88) | Number of closed cash shifts - 0
2023-05-18 11:36:01 | [WARNING] | (main.py).|main(89) | l_workshift - ()
2023-05-18 11:36:12 | [ERROR] | (request.py).|getQueryShop(62) | HTTPConnectionPool(host='192.168.252.250', port=80): Max retries exceeded with url: /unf_vz_const/hs/GetChangeShop/V1/GetShop (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0d34682260>, 'Connection to 192.168.252.250 timed out. (connect timeout=None)'))
2023-05-18 11:36:12 | [INFO] | (main.py).|main(107) | Change in stores - None
2023-05-18 11:37:01 | [INFO] | (main.py).|main(54) | Start programs
2023-05-18 11:37:01 | [INFO] | (main.py).|main(55) | Current path /home/administrator
2023-05-18 11:37:01 | [INFO] | (db.py).|__init__(56) | Connect DB
2023-05-18 11:37:01 | [INFO] | (db.py).|__init__(59) | Start create DB
2023-05-18 11:37:01 | [INFO] | (main.py).|main(73) | Number of open cash shifts - 0
